
S&P 500 INDEX,Last: 6711.2002,Change:  22.7402
"Date: October 1, 2025 at 6:01 PM EDT",Bid: 6661.1099,Ask: 6743.9702,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Apr 17 2026,SPX260417C05300000,1478.03,0,1549.7,1554.4,0,0.2701,0.9175,0.0001,954,5300.00,SPX260417P05300000,53.9,-2.2,54.8,55.5,4,0.2695,-0.085,0.0001,1743
Fri Apr 17 2026,SPX260417C05325000,1076.29,0,1526,1531.9,0,0.2684,0.9151,0.0001,311,5325.00,SPX260417P05325000,56.6,-0.95,56.2,57,29,0.2675,-0.0874,0.0001,787
Fri Apr 17 2026,SPX260417C05350000,1450.46,0,1503.7,1508.4,0,0.2662,0.9126,0.0001,297,5350.00,SPX260417P05350000,56.9,-2.25,57.7,58.5,5,0.2656,-0.0899,0.0001,404
Fri Apr 17 2026,SPX260417C05375000,1314.57,0,1480.2,1486,0,0.2644,0.9101,0.0001,847,5375.00,SPX260417P05375000,59.3,-1.4,59.3,60,8,0.2636,-0.0925,0.0001,267
Fri Apr 17 2026,SPX260417C05400000,1094.3,0,1457.9,1462.6,0,0.2623,0.9074,0.0001,6237,5400.00,SPX260417P05400000,59.6,-2.75,60.9,61.6,3,0.2617,-0.0951,0.0001,982
Fri Apr 17 2026,SPX260417C05425000,646.11,0,1434.6,1440.3,0,0.2605,0.9047,0.0001,244,5425.00,SPX260417P05425000,62.35,-1.7,62.5,63.2,1,0.2598,-0.0978,0.0001,470
Fri Apr 17 2026,SPX260417C05450000,855,0,1412.4,1417.1,0,0.2585,0.9019,0.0001,1021,5450.00,SPX260417P05450000,63.3,-2.45,64.1,64.9,15,0.2579,-0.1006,0.0001,3772
Fri Apr 17 2026,SPX260417C05475000,1191.15,0,1389.1,1394.8,0,0.2566,0.8991,0.0001,146,5475.00,SPX260417P05475000,64.5,-3.05,65.9,66.7,3,0.2559,-0.1034,0.0001,661
Fri Apr 17 2026,SPX260417C05500000,1297.39,0,1367.1,1371.5,0,0.2546,0.8961,0.0001,1375,5500.00,SPX260417P05500000,66.4,-2.95,67.6,68.4,56,0.254,-0.1064,0.0001,8757
Fri Apr 17 2026,SPX260417C05525000,1269.51,0,1343.8,1349.2,0,0.2528,0.8931,0.0001,554,5525.00,SPX260417P05525000,68.2,-3.05,69.5,70.3,3,0.2521,-0.1094,0.0001,566
Fri Apr 17 2026,SPX260417C05550000,1247.4,0,1321.9,1326.3,0,0.2507,0.89,0.0002,160,5550.00,SPX260417P05550000,70.6,-2.6,71.3,72.2,3,0.2502,-0.1126,0.0002,212
Fri Apr 17 2026,SPX260417C05600000,1246.53,0,1277,1281.3,0,0.2469,0.8834,0.0002,1593,5600.00,SPX260417P05600000,73.78,-3.47,75.3,76.1,70,0.2465,-0.1191,0.0002,2748
Fri Apr 17 2026,SPX260417C05625000,733.19,0,1254,1259.5,0,0.2452,0.88,0.0002,102,5625.00,SPX260417P05625000,75.9,-3.5,77.3,78.2,4,0.2446,-0.1225,0.0002,370
Fri Apr 17 2026,SPX260417C05650000,777.68,0,1232.3,1236.6,0,0.2432,0.8765,0.0002,1258,5650.00,SPX260417P05650000,78.3,-3.2,79.4,80.3,9,0.2427,-0.126,0.0002,913
Fri Apr 17 2026,SPX260417C05675000,1031.06,0,1209.4,1214.8,0,0.2414,0.8729,0.0002,80,5675.00,SPX260417P05675000,80.7,-3.1,81.5,82.5,10,0.2408,-0.1296,0.0002,358
Fri Apr 17 2026,SPX260417C05700000,1000.49,0,1187.8,1192.1,0,0.2393,0.8692,0.0002,950,5700.00,SPX260417P05700000,83,-3.1,83.8,84.7,4,0.2389,-0.1333,0.0002,1537
Fri Apr 17 2026,SPX260417C05775000,777.39,0,1121.1,1126.3,0,0.2338,0.8574,0.0002,242,5775.00,SPX260417P05775000,90,-3.45,90.8,91.8,7,0.2332,-0.1451,0.0002,348
Fri Apr 17 2026,SPX260417C05800000,923.72,0,1099.7,1104.1,0,0.2318,0.8533,0.0002,2848,5800.00,SPX260417P05800000,92.3,-3.65,93.5,94.3,310,0.2315,-0.1492,0.0002,1608
Fri Apr 17 2026,SPX260417C05875000,798.66,0,1033.7,1039,0,0.2262,0.8401,0.0002,138,5875.00,SPX260417P05875000,103.71,-0.49,101.3,102.3,6,0.2258,-0.1624,0.0002,503
Fri Apr 17 2026,SPX260417C05900000,978.27,-12.48,1012.7,1017.1,1,0.2243,0.8355,0.0002,829,5900.00,SPX260417P05900000,102.4,-4.65,104.1,105,51,0.224,-0.167,0.0002,814
Fri Apr 17 2026,SPX260417C05925000,917.6,0,990.6,995.8,0,0.2224,0.8307,0.0002,235,5925.00,SPX260417P05925000,105.4,-4.6,106.9,108,1,0.222,-0.1718,0.0002,305
Fri Apr 17 2026,SPX260417C05950000,896.6,0,969.7,973.8,0,0.2205,0.8258,0.0002,631,5950.00,SPX260417P05950000,107.9,-5.15,110,110.9,4,0.2202,-0.1767,0.0002,1045
Fri Apr 17 2026,SPX260417C05975000,875.6,0,948.9,951.2,0,0.2187,0.8207,0.0002,290,5975.00,SPX260417P05975000,111.7,-4.5,113,113.9,13,0.2183,-0.1818,0.0002,575
Fri Apr 17 2026,SPX260417C06000000,899.97,-5.43,927.5,929.9,1,0.2167,0.8155,0.0002,3616,6000.00,SPX260417P06000000,114,-5.45,116.1,117,55,0.2165,-0.187,0.0002,6159
Fri Apr 17 2026,SPX260417C06025000,833.9,0,906.3,908.6,0,0.2149,0.8102,0.0003,121,6025.00,SPX260417P06025000,117.3,-5.4,119.2,120.3,7,0.2145,-0.1923,0.0003,212
Fri Apr 17 2026,SPX260417C06050000,837.2,0,885.1,887.5,0,0.2129,0.8047,0.0003,401,6050.00,SPX260417P06050000,121.2,-4.95,122.7,123.6,16,0.2126,-0.1978,0.0003,495
Fri Apr 17 2026,SPX260417C06075000,810.2,0,864.1,866.4,0,0.211,0.799,0.0003,494,6075.00,SPX260417P06075000,123.7,-5.85,125.9,127,2,0.2107,-0.2035,0.0003,252
Fri Apr 17 2026,SPX260417C06100000,817.33,0,843.1,845.5,0,0.209,0.7932,0.0003,1239,6100.00,SPX260417P06100000,127.66,-5.49,129.6,130.5,1,0.2088,-0.2093,0.0003,1338
Fri Apr 17 2026,SPX260417C06125000,773.7,0,822.3,824.6,0,0.2072,0.7872,0.0003,238,6125.00,SPX260417P06125000,130.1,-6.7,133,134.1,100,0.2069,-0.2153,0.0003,168
Fri Apr 17 2026,SPX260417C06150000,731.6,0,801.5,803.9,0,0.2052,0.7811,0.0003,1111,6150.00,SPX260417P06150000,134.7,-5.95,136.9,137.8,1,0.205,-0.2214,0.0003,1034
Fri Apr 17 2026,SPX260417C06175000,726.1,0,780.9,783.2,0,0.2033,0.7748,0.0003,170,6175.00,SPX260417P06175000,139,-5.5,140.5,141.7,5,0.203,-0.2278,0.0003,456
Fri Apr 17 2026,SPX260417C06200000,629.7,0,760.3,762.7,0,0.2013,0.7682,0.0003,645,6200.00,SPX260417P06200000,145.55,-3.05,144.6,145.5,4,0.2011,-0.2343,0.0003,1085
Fri Apr 17 2026,SPX260417C06225000,676.41,0,739.9,742.3,0,0.1994,0.7615,0.0003,40,6225.00,SPX260417P06225000,146.7,-5.95,148.4,149.5,30,0.1992,-0.241,0.0003,151
Fri Apr 17 2026,SPX260417C06250000,675.75,0,719.6,722,0,0.1974,0.7546,0.0003,452,6250.00,SPX260417P06250000,149.7,-7.2,152.7,153.6,2,0.1972,-0.2479,0.0003,688
Fri Apr 17 2026,SPX260417C06275000,709.15,30.6,699.4,701.8,1,0.1955,0.7475,0.0003,208,6275.00,SPX260417P06275000,155.3,-6,156.8,158,2,0.1952,-0.255,0.0003,371
Fri Apr 17 2026,SPX260417C06300000,688.91,30.36,679.3,681.7,2,0.1935,0.7402,0.0003,713,6300.00,SPX260417P06300000,158.03,-7.77,161.3,162.4,89,0.1933,-0.2623,0.0003,3242
Fri Apr 17 2026,SPX260417C06325000,652.51,13.76,659.4,661.8,4,0.1916,0.7327,0.0004,117,6325.00,SPX260417P06325000,162.6,-7.85,165.7,166.8,1,0.1913,-0.2698,0.0004,144
Fri Apr 17 2026,SPX260417C06350000,597.57,0,639.6,642,0,0.1896,0.7249,0.0004,300,6350.00,SPX260417P06350000,167.2,-8.05,170.5,171.4,13,0.1894,-0.2776,0.0004,474
Fri Apr 17 2026,SPX260417C06375000,541.47,0,619.9,622.4,0,0.1876,0.7169,0.0004,206,6375.00,SPX260417P06375000,172.5,-7.65,175.1,176.2,4,0.1874,-0.2856,0.0004,354
Fri Apr 17 2026,SPX260417C06400000,581.6,1.5,601,602.3,4,0.1856,0.7087,0.0004,2182,6400.00,SPX260417P06400000,178,-7.2,180.2,181.2,10,0.1855,-0.2938,0.0004,1192
Fri Apr 17 2026,SPX260417C06425000,544.75,0,581.4,583.4,0,0.1837,0.7003,0.0004,925,6425.00,SPX260417P06425000,182.2,-8.25,185.1,186.3,42,0.1835,-0.3022,0.0004,465
Fri Apr 17 2026,SPX260417C06450000,537.47,0,562.2,564.1,0,0.1817,0.6916,0.0004,256,6450.00,SPX260417P06450000,190.13,-5.67,190.5,191.5,24,0.1815,-0.311,0.0004,568
Fri Apr 17 2026,SPX260417C06475000,523.27,0,543.2,545.3,0,0.1797,0.6826,0.0004,185,6475.00,SPX260417P06475000,200.58,-0.92,195.8,197,4,0.1795,-0.3199,0.0004,103
Fri Apr 17 2026,SPX260417C06500000,487.65,0,524.4,526.4,0,0.1777,0.6734,0.0004,1173,6500.00,SPX260417P06500000,199.8,-7.45,201.6,202.6,9,0.1776,-0.3291,0.0004,1169
Fri Apr 17 2026,SPX260417C06525000,434.43,0,505.9,507.8,0,0.1757,0.6639,0.0004,101,6525.00,SPX260417P06525000,204.8,-8.4,207.2,208.6,10,0.1756,-0.3386,0.0004,170
Fri Apr 17 2026,SPX260417C06550000,417.03,0,487.5,489.4,0,0.1738,0.6542,0.0004,543,6550.00,SPX260417P06550000,219.32,-0.13,213.4,214.7,4,0.1737,-0.3484,0.0004,257
Fri Apr 17 2026,SPX260417C06575000,429.3,0,469.3,471.2,0,0.1718,0.6441,0.0004,124,6575.00,SPX260417P06575000,224.81,-1.09,219.5,220.9,2,0.1717,-0.3584,0.0004,157
Fri Apr 17 2026,SPX260417C06600000,439.32,0,451.2,453.2,0,0.1698,0.6338,0.0004,749,6600.00,SPX260417P06600000,223.2,-9.35,226.2,227.1,30,0.1698,-0.3687,0.0004,1836
Fri Apr 17 2026,SPX260417C06625000,387.06,0,433.5,435.5,0,0.1679,0.6232,0.0005,77,6625.00,SPX260417P06625000,232.24,-7.26,232.7,234.2,25,0.1678,-0.3793,0.0005,120
Fri Apr 17 2026,SPX260417C06650000,425.1,27.95,416.2,418,1,0.166,0.6123,0.0005,490,6650.00,SPX260417P06650000,235.7,-10.95,240,240.8,129,0.166,-0.3902,0.0005,333
Fri Apr 17 2026,SPX260417C06675000,362.1,0,398.9,400.7,0,0.1641,0.6011,0.0005,264,6675.00,SPX260417P06675000,246.24,-7.86,246.9,248.4,82,0.1641,-0.4014,0.0005,392
Fri Apr 17 2026,SPX260417C06700000,380,16.55,381.9,383.8,1,0.1622,0.5896,0.0005,1232,6700.00,SPX260417P06700000,251.38,-10.52,254.8,255.8,219,0.1622,-0.4129,0.0005,1614
Fri Apr 17 2026,SPX260417C06725000,359,11.9,365.4,367.1,1,0.1603,0.5778,0.0005,330,6725.00,SPX260417P06725000,258.9,-11,262.2,263.7,3,0.1603,-0.4247,0.0005,95
Fri Apr 17 2026,SPX260417C06750000,320.21,0,349.1,350.7,0,0.1586,0.5657,0.0005,631,6750.00,SPX260417P06750000,267,-11.3,270.5,271.8,1,0.1585,-0.4368,0.0005,360
Fri Apr 17 2026,SPX260417C06800000,322.53,22.63,317.1,318.9,3,0.1549,0.5406,0.0005,2782,6800.00,SPX260417P06800000,295.3,-0.75,287.7,288.9,2,0.1549,-0.4619,0.0005,511
Fri Apr 17 2026,SPX260417C06825000,275.9,0,301.8,303.6,0,0.1531,0.5277,0.0005,62,6825.00,SPX260417P06825000,291.4,-14.05,296.5,298,3,0.1531,-0.4748,0.0005,124
Fri Apr 17 2026,SPX260417C06850000,285.47,15.17,287.2,288.6,12,0.1514,0.5144,0.0005,145,6850.00,SPX260417P06850000,302.3,-13,306.2,307.6,24,0.1514,-0.4881,0.0005,78
Fri Apr 17 2026,SPX260417C06875000,243.83,0,272.3,274,0,0.1497,0.5009,0.0005,247,6875.00,SPX260417P06875000,310.2,-15.3,315.8,317.4,8,0.1496,-0.5016,0.0005,35
Fri Apr 17 2026,SPX260417C06900000,259.9,17.7,258.1,259.8,7,0.1481,0.4872,0.0006,430,6900.00,SPX260417P06900000,319.78,-16.32,326.3,327.7,8,0.1479,-0.5153,0.0006,228
Fri Apr 17 2026,SPX260417C06925000,251.16,22.41,244.6,245.8,200,0.1464,0.4732,0.0006,353,6925.00,SPX260417P06925000,331.2,-15.8,336.7,338.3,2,0.1462,-0.5293,0.0006,9
Fri Apr 17 2026,SPX260417C06950000,236.3,20.55,231.2,232.4,14,0.1449,0.459,0.0006,911,6950.00,SPX260417P06950000,369.95,0,347.9,349.4,0,0.1447,-0.5435,0.0006,74
Fri Apr 17 2026,SPX260417C07000000,191.68,0.58,205.7,207,36,0.1418,0.4302,0.0006,3172,7000.00,SPX260417P07000000,390.14,0,371,372.8,0,0.1417,-0.5724,0.0006,73
Fri Apr 17 2026,SPX260417C07025000,198.5,19,193.6,194.9,24,0.1403,0.4155,0.0006,117,7025.00,SPX260417P07025000,428.26,0,383.3,385.1,0,0.1402,-0.587,0.0006,12
Fri Apr 17 2026,SPX260417C07050000,180.35,12.05,182,183.3,3,0.1389,0.4008,0.0006,333,7050.00,SPX260417P07050000,446.73,0,396.2,397.9,0,0.1388,-0.6017,0.0006,45
Fri Apr 17 2026,SPX260417C07100000,163.9,16.55,160.1,161.4,16,0.1362,0.3713,0.0006,915,7100.00,SPX260417P07100000,476.5,0,423.1,424.9,0,0.1361,-0.6312,0.0006,81
Fri Apr 17 2026,SPX260417C07125000,153,15.4,149.8,151.1,18,0.135,0.3565,0.0006,157,7125.00,SPX260417P07125000,451.7,0.2,437.3,439.2,1,0.1349,-0.646,0.0006,24
Fri Apr 17 2026,SPX260417C07150000,144.35,16.05,140.1,141.3,799,0.1338,0.3419,0.0006,158,7150.00,SPX260417P07150000,508.77,0,451.5,454,0,0.1336,-0.6606,0.0006,3
Fri Apr 17 2026,SPX260417C07175000,117.6,-1.9,130.8,132,2,0.1326,0.3273,0.0006,267,7175.00,SPX260417P07175000,0,0,466.6,469.1,0,0.1325,-0.6752,0.0006,0
Fri Apr 17 2026,SPX260417C07200000,125.48,14.38,121.9,123.1,21,0.1315,0.3129,0.0006,1370,7200.00,SPX260417P07200000,527.75,0,482.2,484.6,0,0.1314,-0.6896,0.0006,2
Fri Apr 17 2026,SPX260417C07225000,115.8,12.55,113.5,114.7,5,0.1305,0.2987,0.0005,230,7225.00,SPX260417P07225000,0,0,498.2,500.6,0,0.1303,-0.7039,0.0005,0
Fri Apr 17 2026,SPX260417C07250000,107.6,11.85,105.6,106.7,156,0.1294,0.2846,0.0005,596,7250.00,SPX260417P07250000,660.75,0,514.7,517.1,0,0.1293,-0.7179,0.0005,1
Fri Apr 17 2026,SPX260417C07275000,100.9,12.15,98,99.2,8,0.1284,0.2709,0.0005,56,7275.00,SPX260417P07275000,0,0,531.6,534,0,0.1283,-0.7317,0.0005,0
Fri Apr 17 2026,SPX260417C07300000,93.4,11.3,90.9,92,2,0.1276,0.2574,0.0005,1429,7300.00,SPX260417P07300000,0,0,548.9,551.3,0,0.1274,-0.7452,0.0005,0
